timestamp,node_id,subsystem,sensor,parameter,value_raw,value_hrf
2019/11/18 12:25:08,001e06113107,alphasense,opc_n2,bins,NULL,"125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2019/11/18 12:25:08,001e06113107,alphasense,opc_n2,pm1,NULL,2.843
2019/11/18 12:25:08,001e06113107,alphasense,opc_n2,pm10,NULL,2.924
2019/11/18 12:25:08,001e06113107,alphasense,opc_n2,pm2_5,NULL,2.924
2019/11/18 12:25:08,001e06113107,alphasense,opc_n2,sample_flow_rate,NULL,0.63931
2019/11/18 12:25:08,001e06113107,alphasense,opc_n2,sampling_period,NULL,24.9741
2019/11/18 12:25:08,001e06113107,chemsense,at0,temperature,312.0,3.12
2019/11/18 12:25:08,001e06113107,chemsense,at1,temperature,345.0,3.45
2019/11/18 12:25:08,001e06113107,chemsense,at2,temperature,406.0,4.06
2019/11/18 12:25:08,001e06113107,chemsense,at3,temperature,462.0,4.62
2019/11/18 12:25:08,001e06113107,chemsense,chemsense,id,NULL,5410ec38a1c6
2019/11/18 12:25:08,001e06113107,chemsense,co,concentration,4425.0,0.82922
2019/11/18 12:25:08,001e06113107,chemsense,h2s,concentration,4625.0,0.04569
2019/11/18 12:25:08,001e06113107,chemsense,lps25h,pressure,394398.0,3943.98
2019/11/18 12:25:08,001e06113107,chemsense,lps25h,temperature,722.0,7.22
2019/11/18 12:25:08,001e06113107,chemsense,no2,concentration,1077.0,-0.02708
2019/11/18 12:25:08,001e06113107,chemsense,o3,concentration,64.0,0.0
2019/11/18 12:25:08,001e06113107,chemsense,oxidizing_gases,concentration,13170.0,-0.49536
2019/11/18 12:25:08,001e06113107,chemsense,reducing_gases,concentration,5783.0,0.06531
2019/11/18 12:25:08,001e06113107,chemsense,si1145,ir_intensity,265,NULL
2019/11/18 12:25:08,001e06113107,chemsense,si1145,uv_intensity,0,NULL
2019/11/18 12:25:08,001e06113107,chemsense,si1145,visible_light_intensity,239,NULL
2019/11/18 12:25:08,001e06113107,chemsense,so2,concentration,-66.0,-0.27416
2019/11/18 12:25:08,001e06113107,lightsense,apds_9006_020,intensity,1,0.08
2019/11/18 12:25:08,001e06113107,lightsense,hih6130,humidity,9341,57.02
2019/11/18 12:25:08,001e06113107,lightsense,hih6130,temperature,19636,9.44
2019/11/18 12:25:08,001e06113107,lightsense,hmc5883l,magnetic_field_x,372,338.182
2019/11/18 12:25:08,001e06113107,lightsense,hmc5883l,magnetic_field_y,598,543.636
2019/11/18 12:25:08,001e06113107,lightsense,hmc5883l,magnetic_field_z,-54,-55.102
2019/11/18 12:25:08,001e06113107,lightsense,ml8511,intensity,9700,45.707
2019/11/18 12:25:08,001e06113107,lightsense,mlx75305,intensity,778,4.175
2019/11/18 12:25:08,001e06113107,lightsense,tmp421,temperature,1728,6.75
2019/11/18 12:25:08,001e06113107,lightsense,tsl250rd,intensity,778,1.809
2019/11/18 12:25:08,001e06113107,lightsense,tsl260rd,intensity,9700,26.024
2019/11/18 12:25:08,001e06113107,metsense,bmp180,pressure,11239712,1038.2
2019/11/18 12:25:08,001e06113107,metsense,bmp180,temperature,22493,12.9
2019/11/18 12:25:08,001e06113107,metsense,hih4030,humidity,442,67.17
2019/11/18 12:25:08,001e06113107,metsense,htu21d,humidity,46714,83.1
2019/11/18 12:25:08,001e06113107,metsense,htu21d,temperature,18944,3.94
2019/11/18 12:25:08,001e06113107,metsense,metsense,id,0140d1141800,0140d1141800
2019/11/18 12:25:08,001e06113107,metsense,mma8452q,acceleration_x,976,59.57
2019/11/18 12:25:08,001e06113107,metsense,mma8452q,acceleration_y,49504,-978.516
2019/11/18 12:25:08,001e06113107,metsense,mma8452q,acceleration_z,624,38.086
2019/11/18 12:25:08,001e06113107,metsense,pr103j2,temperature,654,4.1
2019/11/18 12:25:08,001e06113107,metsense,spv1840lr5h_b,intensity,NULL,55.0
2019/11/18 12:25:08,001e06113107,metsense,tmp112,temperature,553,4.31
2019/11/18 12:25:08,001e06113107,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:25:08,001e06113107,metsense,tsys01,temperature,9207622,4.43
2019/11/18 12:25:10,001e06118501,lightsense,apds_9006_020,intensity,13,1.045
2019/11/18 12:25:10,001e06118501,lightsense,hih6130,humidity,21489,31.16
2019/11/18 12:25:10,001e06118501,lightsense,hih6130,temperature,20961,12.78
2019/11/18 12:25:10,001e06118501,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2019/11/18 12:25:10,001e06118501,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2019/11/18 12:25:10,001e06118501,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2019/11/18 12:25:10,001e06118501,lightsense,ml8511,intensity,9639,44.516
2019/11/18 12:25:10,001e06118501,lightsense,mlx75305,intensity,473,-2.633
2019/11/18 12:25:10,001e06118501,lightsense,tmp421,temperature,5808,22.69
2019/11/18 12:25:10,001e06118501,lightsense,tsl250rd,intensity,473,1.064
2019/11/18 12:25:10,001e06118501,lightsense,tsl260rd,intensity,473,1.166
2019/11/18 12:25:10,001e06118501,metsense,bmp180,pressure,10760928,1084.56
2019/11/18 12:25:10,001e06118501,metsense,bmp180,temperature,28372,49.4
2019/11/18 12:25:10,001e06118501,metsense,hih4030,humidity,446,67.77
2019/11/18 12:25:10,001e06118501,metsense,htu21d,humidity,42150,74.39
2019/11/18 12:25:10,001e06118501,metsense,htu21d,temperature,19324,4.96
2019/11/18 12:25:10,001e06118501,metsense,metsense,id,01700a101a00,01700a101a00
2019/11/18 12:25:10,001e06118501,metsense,mma8452q,acceleration_x,65424,-6.836
2019/11/18 12:25:10,001e06118501,metsense,mma8452q,acceleration_y,49920,-953.125
2019/11/18 12:25:10,001e06118501,metsense,mma8452q,acceleration_z,65248,-17.578
2019/11/18 12:25:10,001e06118501,metsense,pr103j2,temperature,686,6.9
2019/11/18 12:25:10,001e06118501,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:25:10,001e06118501,metsense,tmp112,temperature,761,5.94
2019/11/18 12:25:10,001e06118501,metsense,tsl250rd,intensity,1,0.05
2019/11/18 12:25:10,001e06118501,metsense,tsys01,temperature,9256060,6.13
2019/11/18 12:25:12,001e061144be,chemsense,at0,temperature,614.0,6.14
2019/11/18 12:25:12,001e061144be,chemsense,at1,temperature,661.0,6.61
2019/11/18 12:25:12,001e061144be,chemsense,at2,temperature,746.0,7.46
2019/11/18 12:25:12,001e061144be,chemsense,at3,temperature,799.0,7.99
2019/11/18 12:25:12,001e061144be,chemsense,chemsense,id,NULL,5410ec38a865
2019/11/18 12:25:12,001e061144be,chemsense,co,concentration,1599.0,-0.1992
2019/11/18 12:25:12,001e061144be,chemsense,h2s,concentration,2552.0,0.00381
2019/11/18 12:25:12,001e061144be,chemsense,lps25h,pressure,98877.0,988.77
2019/11/18 12:25:12,001e061144be,chemsense,lps25h,temperature,921.0,9.21
2019/11/18 12:25:12,001e061144be,chemsense,no2,concentration,1372.0,0.00084
2019/11/18 12:25:12,001e061144be,chemsense,o3,concentration,1402.0,0.0
2019/11/18 12:25:12,001e061144be,chemsense,oxidizing_gases,concentration,7153.0,-0.41414
2019/11/18 12:25:12,001e061144be,chemsense,reducing_gases,concentration,2766.0,-0.04652
2019/11/18 12:25:12,001e061144be,chemsense,si1145,ir_intensity,255,NULL
2019/11/18 12:25:12,001e061144be,chemsense,si1145,uv_intensity,0,NULL
2019/11/18 12:25:12,001e061144be,chemsense,si1145,visible_light_intensity,258,NULL
2019/11/18 12:25:12,001e061144be,chemsense,so2,concentration,-259.0,-0.07922
2019/11/18 12:25:12,001e061144be,lightsense,apds_9006_020,intensity,5,0.402
2019/11/18 12:25:12,001e061144be,lightsense,hih6130,humidity,2948,17.99
2019/11/18 12:25:12,001e061144be,lightsense,hih6130,temperature,26320,26.27
2019/11/18 12:25:12,001e061144be,lightsense,hmc5883l,magnetic_field_x,-109,-99.091
2019/11/18 12:25:12,001e061144be,lightsense,hmc5883l,magnetic_field_y,-84,-76.364
2019/11/18 12:25:12,001e061144be,lightsense,hmc5883l,magnetic_field_z,-130,-132.653
2019/11/18 12:25:12,001e061144be,lightsense,ml8511,intensity,10081,53.144
2019/11/18 12:25:12,001e061144be,lightsense,mlx75305,intensity,658,1.496
2019/11/18 12:25:12,001e061144be,lightsense,tmp421,temperature,5872,22.94
2019/11/18 12:25:12,001e061144be,lightsense,tsl250rd,intensity,68,0.076
2019/11/18 12:25:12,001e061144be,lightsense,tsl260rd,intensity,658,1.665
2019/11/18 12:25:12,001e061144be,metsense,bmp180,pressure,10287424,986.41
2019/11/18 12:25:12,001e061144be,metsense,bmp180,temperature,25695,33.7
2019/11/18 12:25:12,001e061144be,metsense,hih4030,humidity,584,88.44
2019/11/18 12:25:12,001e061144be,metsense,htu21d,humidity,39094,68.56
2019/11/18 12:25:12,001e061144be,metsense,htu21d,temperature,19992,6.75
2019/11/18 12:25:12,001e061144be,metsense,metsense,id,0167c5e21700,0167c5e21700
2019/11/18 12:25:12,001e061144be,metsense,mma8452q,acceleration_x,32,1.953
2019/11/18 12:25:12,001e061144be,metsense,mma8452q,acceleration_y,49120,-1001.953
2019/11/18 12:25:12,001e061144be,metsense,mma8452q,acceleration_z,528,32.227
2019/11/18 12:25:12,001e061144be,metsense,pr103j2,temperature,699,8.1
2019/11/18 12:25:12,001e061144be,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:25:12,001e061144be,metsense,tmp112,temperature,953,7.44
2019/11/18 12:25:12,001e061144be,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:25:12,001e061144be,metsense,tsys01,temperature,9297174,7.57
2019/11/18 12:25:15,001e0610ba46,lightsense,apds_9006_020,intensity,0,0.0
2019/11/18 12:25:15,001e0610ba46,lightsense,hih6130,humidity,10540,64.33
2019/11/18 12:25:15,001e0610ba46,lightsense,hih6130,temperature,21132,13.21
2019/11/18 12:25:15,001e0610ba46,lightsense,hmc5883l,magnetic_field_x,-423,-384.545
2019/11/18 12:25:15,001e0610ba46,lightsense,hmc5883l,magnetic_field_y,106,96.364
2019/11/18 12:25:15,001e0610ba46,lightsense,hmc5883l,magnetic_field_z,-130,-132.653
2019/11/18 12:25:15,001e0610ba46,lightsense,ml8511,intensity,9718,46.058
2019/11/18 12:25:15,001e0610ba46,lightsense,mlx75305,intensity,937,7.724
2019/11/18 12:25:15,001e0610ba46,lightsense,tmp421,temperature,2400,9.38
2019/11/18 12:25:15,001e0610ba46,lightsense,tsl250rd,intensity,937,2.197
2019/11/18 12:25:15,001e0610ba46,lightsense,tsl260rd,intensity,937,2.416
2019/11/18 12:25:15,001e0610ba46,metsense,bmp180,pressure,11138048,996.72
2019/11/18 12:25:15,001e0610ba46,metsense,bmp180,temperature,21032,2.2
2019/11/18 12:25:15,001e0610ba46,metsense,hih4030,humidity,532,80.65
2019/11/18 12:25:15,001e0610ba46,metsense,htu21d,humidity,56658,102.06
2019/11/18 12:25:15,001e0610ba46,metsense,htu21d,temperature,19456,5.32
2019/11/18 12:25:15,001e0610ba46,metsense,metsense,id,0111d5141800,0111d5141800
2019/11/18 12:25:15,001e0610ba46,metsense,mma8452q,acceleration_x,65152,-23.438
2019/11/18 12:25:15,001e0610ba46,metsense,mma8452q,acceleration_y,49152,-1000.0
2019/11/18 12:25:15,001e0610ba46,metsense,mma8452q,acceleration_z,624,38.086
2019/11/18 12:25:15,001e0610ba46,metsense,pr103j2,temperature,673,5.75
2019/11/18 12:25:15,001e0610ba46,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:25:15,001e0610ba46,metsense,tmp112,temperature,753,5.88
2019/11/18 12:25:15,001e0610ba46,metsense,tsl250rd,intensity,2,0.101
2019/11/18 12:25:15,001e0610ba46,metsense,tsys01,temperature,9258946,6.23
2019/11/18 12:25:15,001e06113a24,lightsense,apds_9006_020,intensity,5,0.402
2019/11/18 12:25:15,001e06113a24,lightsense,hih6130,humidity,2745,16.76
2019/11/18 12:25:15,001e06113a24,lightsense,hih6130,temperature,27024,28.04
2019/11/18 12:25:15,001e06113a24,lightsense,hmc5883l,magnetic_field_x,300,272.727
2019/11/18 12:25:15,001e06113a24,lightsense,hmc5883l,magnetic_field_y,102,92.727
2019/11/18 12:25:15,001e06113a24,lightsense,hmc5883l,magnetic_field_z,-165,-168.367
2019/11/18 12:25:15,001e06113a24,lightsense,ml8511,intensity,9598,43.716
2019/11/18 12:25:15,001e06113a24,lightsense,mlx75305,intensity,538,-1.182
2019/11/18 12:25:15,001e06113a24,lightsense,tmp421,temperature,6384,24.94
2019/11/18 12:25:15,001e06113a24,lightsense,tsl250rd,intensity,9598,23.342
2019/11/18 12:25:15,001e06113a24,lightsense,tsl260rd,intensity,538,1.342
2019/11/18 12:25:15,001e06113a24,metsense,bmp180,pressure,10671872,1024.24
2019/11/18 12:25:15,001e06113a24,metsense,bmp180,temperature,25280,31.1
2019/11/18 12:25:15,001e06113a24,metsense,hih4030,humidity,512,77.66
2019/11/18 12:25:15,001e06113a24,metsense,htu21d,humidity,42606,75.26
2019/11/18 12:25:15,001e06113a24,metsense,htu21d,temperature,19256,4.78
2019/11/18 12:25:15,001e06113a24,metsense,metsense,id,01dcc6e21700,01dcc6e21700
2019/11/18 12:25:15,001e06113a24,metsense,mma8452q,acceleration_x,65520,-0.977
2019/11/18 12:25:15,001e06113a24,metsense,mma8452q,acceleration_y,49632,-970.703
2019/11/18 12:25:15,001e06113a24,metsense,mma8452q,acceleration_z,592,36.133
2019/11/18 12:25:15,001e06113a24,metsense,pr103j2,temperature,658,4.45
2019/11/18 12:25:15,001e06113a24,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:25:15,001e06113a24,metsense,tmp112,temperature,553,4.31
2019/11/18 12:25:15,001e06113a24,metsense,tsl250rd,intensity,2,0.101
2019/11/18 12:25:15,001e06113a24,metsense,tsys01,temperature,9195968,4.02
2019/11/18 12:25:16,001e06117b41,chemsense,at0,temperature,392.0,3.92
2019/11/18 12:25:16,001e06117b41,chemsense,at1,temperature,427.0,4.27
2019/11/18 12:25:16,001e06117b41,chemsense,at2,temperature,516.0,5.16
2019/11/18 12:25:16,001e06117b41,chemsense,at3,temperature,578.0,5.78
2019/11/18 12:25:16,001e06117b41,chemsense,chemsense,id,NULL,5410ecf722f8
2019/11/18 12:25:16,001e06117b41,chemsense,co,concentration,1660.0,0.07002
2019/11/18 12:25:16,001e06117b41,chemsense,h2s,concentration,-484.0,-0.01906
2019/11/18 12:25:16,001e06117b41,chemsense,lps25h,pressure,98939.0,989.39
2019/11/18 12:25:16,001e06117b41,chemsense,lps25h,temperature,507.0,5.07
2019/11/18 12:25:16,001e06117b41,chemsense,no2,concentration,740.0,0.00166
2019/11/18 12:25:16,001e06117b41,chemsense,o3,concentration,624.0,0.0
2019/11/18 12:25:16,001e06117b41,chemsense,oxidizing_gases,concentration,5457.0,-0.06875
2019/11/18 12:25:16,001e06117b41,chemsense,reducing_gases,concentration,-56.0,-0.02538
2019/11/18 12:25:16,001e06117b41,chemsense,si1145,ir_intensity,258,NULL
2019/11/18 12:25:16,001e06117b41,chemsense,si1145,uv_intensity,4,NULL
2019/11/18 12:25:16,001e06117b41,chemsense,si1145,visible_light_intensity,267,NULL
2019/11/18 12:25:16,001e06117b41,chemsense,so2,concentration,896.0,0.20432
2019/11/18 12:25:16,001e06117b41,lightsense,apds_9006_020,intensity,6,0.482
2019/11/18 12:25:16,001e06117b41,lightsense,hih6130,humidity,22287,36.03
2019/11/18 12:25:16,001e06117b41,lightsense,hih6130,temperature,33549,44.47
2019/11/18 12:25:16,001e06117b41,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2019/11/18 12:25:16,001e06117b41,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2019/11/18 12:25:16,001e06117b41,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2019/11/18 12:25:16,001e06117b41,lightsense,ml8511,intensity,9566,43.091
2019/11/18 12:25:16,001e06117b41,lightsense,mlx75305,intensity,529,-1.383
2019/11/18 12:25:16,001e06117b41,lightsense,tmp421,temperature,5456,21.31
2019/11/18 12:25:16,001e06117b41,lightsense,tsl250rd,intensity,529,1.201
2019/11/18 12:25:16,001e06117b41,lightsense,tsl260rd,intensity,529,1.317
2019/11/18 12:25:16,001e06117b41,metsense,bmp180,pressure,10868224,1090.84
2019/11/18 12:25:16,001e06117b41,metsense,bmp180,temperature,27952,47.0
2019/11/18 12:25:16,001e06117b41,metsense,hih4030,humidity,373,56.84
2019/11/18 12:25:16,001e06117b41,metsense,htu21d,humidity,44614,79.09
2019/11/18 12:25:16,001e06117b41,metsense,htu21d,temperature,19080,4.31
2019/11/18 12:25:16,001e06117b41,metsense,metsense,id,01261d101a00,01261d101a00
2019/11/18 12:25:16,001e06117b41,metsense,mma8452q,acceleration_x,352,21.484
2019/11/18 12:25:16,001e06117b41,metsense,mma8452q,acceleration_y,49296,-991.211
2019/11/18 12:25:16,001e06117b41,metsense,mma8452q,acceleration_z,65328,-12.695
2019/11/18 12:25:16,001e06117b41,metsense,pr103j2,temperature,659,4.55
2019/11/18 12:25:16,001e06117b41,metsense,spv1840lr5h_b,intensity,NULL,66.26
2019/11/18 12:25:16,001e06117b41,metsense,tmp112,temperature,569,4.44
2019/11/18 12:25:16,001e06117b41,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:25:16,001e06117b41,metsense,tsys01,temperature,9212836,4.61
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,10um_particle,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,1um_particle,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,2_5um_particle,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,5um_particle,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,pm10_atm,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,pm10_cf1,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,pm1_atm,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,pm1_cf1,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,pm25_atm,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,pm25_cf1,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,point_3um_particle,0,0
2019/11/18 12:25:16,001e06117b41,plantower,pms7003,point_5um_particle,0,0
2019/11/18 12:25:17,001e0610f6db,chemsense,at0,temperature,542.0,5.42
2019/11/18 12:25:17,001e0610f6db,chemsense,at1,temperature,585.0,5.85
2019/11/18 12:25:17,001e0610f6db,chemsense,at2,temperature,648.0,6.48
2019/11/18 12:25:17,001e0610f6db,chemsense,at3,temperature,705.0,7.05
2019/11/18 12:25:17,001e0610f6db,chemsense,chemsense,id,NULL,5410ec38bb89
2019/11/18 12:25:17,001e0610f6db,chemsense,co,concentration,2923.0,0.16488
2019/11/18 12:25:17,001e0610f6db,chemsense,h2s,concentration,833.0,0.08459
2019/11/18 12:25:17,001e0610f6db,chemsense,lps25h,pressure,98625.0,986.25
2019/11/18 12:25:17,001e0610f6db,chemsense,lps25h,temperature,722.0,7.22
2019/11/18 12:25:17,001e0610f6db,chemsense,no2,concentration,29.0,0.0
2019/11/18 12:25:17,001e0610f6db,chemsense,o3,concentration,1313.0,0.02727
2019/11/18 12:25:17,001e0610f6db,chemsense,oxidizing_gases,concentration,4748.0,-0.35285
2019/11/18 12:25:17,001e0610f6db,chemsense,reducing_gases,concentration,2612.0,-0.04791
2019/11/18 12:25:17,001e0610f6db,chemsense,si1145,ir_intensity,254,NULL
2019/11/18 12:25:17,001e0610f6db,chemsense,si1145,uv_intensity,0,NULL
2019/11/18 12:25:17,001e0610f6db,chemsense,si1145,visible_light_intensity,255,NULL
2019/11/18 12:25:17,001e0610f6db,chemsense,so2,concentration,-1310.0,-0.51069
2019/11/18 12:25:17,001e0610f6db,lightsense,apds_9006_020,intensity,3,0.241
2019/11/18 12:25:17,001e0610f6db,lightsense,hih6130,humidity,19910,21.52
2019/11/18 12:25:17,001e0610f6db,lightsense,hih6130,temperature,29857,35.18
2019/11/18 12:25:17,001e0610f6db,lightsense,hmc5883l,magnetic_field_x,-375,-340.909
2019/11/18 12:25:17,001e0610f6db,lightsense,hmc5883l,magnetic_field_y,9,8.182
2019/11/18 12:25:17,001e0610f6db,lightsense,hmc5883l,magnetic_field_z,-99,-101.02
2019/11/18 12:25:17,001e0610f6db,lightsense,ml8511,intensity,9596,43.677
2019/11/18 12:25:17,001e0610f6db,lightsense,mlx75305,intensity,547,-0.982
2019/11/18 12:25:17,001e0610f6db,lightsense,tmp421,temperature,5440,21.25
2019/11/18 12:25:17,001e0610f6db,lightsense,tsl250rd,intensity,52,0.037
2019/11/18 12:25:17,001e0610f6db,lightsense,tsl260rd,intensity,547,1.366
2019/11/18 12:25:17,001e0610f6db,metsense,bmp180,pressure,11110496,1000.9
2019/11/18 12:25:17,001e0610f6db,metsense,bmp180,temperature,21366,4.8
2019/11/18 12:25:17,001e0610f6db,metsense,hih4030,humidity,513,77.81
2019/11/18 12:25:17,001e0610f6db,metsense,htu21d,humidity,41218,72.61
2019/11/18 12:25:17,001e0610f6db,metsense,htu21d,temperature,19896,6.5
2019/11/18 12:25:17,001e0610f6db,metsense,metsense,id,017eb3141800,017eb3141800
2019/11/18 12:25:17,001e0610f6db,metsense,mma8452q,acceleration_x,65088,-27.344
2019/11/18 12:25:17,001e0610f6db,metsense,mma8452q,acceleration_y,49248,-994.141
2019/11/18 12:25:17,001e0610f6db,metsense,mma8452q,acceleration_z,65408,-7.812
2019/11/18 12:25:17,001e0610f6db,metsense,pr103j2,temperature,686,6.9
2019/11/18 12:25:17,001e0610f6db,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:25:17,001e0610f6db,metsense,tmp112,temperature,913,7.12
2019/11/18 12:25:17,001e0610f6db,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:25:17,001e0610f6db,metsense,tsys01,temperature,9294888,7.49
2019/11/18 12:25:19,001e0610ba15,lightsense,apds_9006_020,intensity,65535,5267.409
2019/11/18 12:25:19,001e0610ba15,lightsense,hih6130,humidity,65535,100.0
2019/11/18 12:25:19,001e0610ba15,lightsense,hih6130,temperature,65535,125.01
2019/11/18 12:25:19,001e0610ba15,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2019/11/18 12:25:19,001e0610ba15,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2019/11/18 12:25:19,001e0610ba15,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2019/11/18 12:25:19,001e0610ba15,lightsense,ml8511,intensity,65535,1135.624
2019/11/18 12:25:19,001e0610ba15,lightsense,mlx75305,intensity,65535,1449.643
2019/11/18 12:25:19,001e0610ba15,lightsense,tmp421,temperature,65535,-0.06
2019/11/18 12:25:19,001e0610ba15,lightsense,tsl250rd,intensity,65535,159.907
2019/11/18 12:25:19,001e0610ba15,lightsense,tsl260rd,intensity,65535,176.441
2019/11/18 12:25:19,001e0610ba15,metsense,bmp180,pressure,16777215,2361.56
2019/11/18 12:25:19,001e0610ba15,metsense,bmp180,temperature,65535,241.0
2019/11/18 12:25:19,001e0610ba15,metsense,hih4030,humidity,482,73.16
2019/11/18 12:25:19,001e0610ba15,metsense,htu21d,humidity,65535,118.99
2019/11/18 12:25:19,001e0610ba15,metsense,htu21d,temperature,65535,128.86
2019/11/18 12:25:19,001e0610ba15,metsense,metsense,id,0150bc141800,0150bc141800
2019/11/18 12:25:19,001e0610ba15,metsense,mma8452q,acceleration_x,65535,-0.977
2019/11/18 12:25:19,001e0610ba15,metsense,mma8452q,acceleration_y,65535,-0.977
2019/11/18 12:25:19,001e0610ba15,metsense,mma8452q,acceleration_z,65535,-0.977
2019/11/18 12:25:19,001e0610ba15,metsense,pr103j2,temperature,40,NULL
2019/11/18 12:25:19,001e0610ba15,metsense,spv1840lr5h_b,intensity,NULL,56.72
2019/11/18 12:25:19,001e0610ba15,metsense,tmp112,temperature,65535,-254.0
2019/11/18 12:25:19,001e0610ba15,metsense,tsl250rd,intensity,3,0.151
2019/11/18 12:25:19,001e0610ba15,metsense,tsys01,temperature,16777215,214.75
2019/11/18 12:25:19,001e0610f05c,lightsense,apds_9006_020,intensity,1,0.08
2019/11/18 12:25:19,001e0610f05c,lightsense,hih6130,humidity,27035,65.01
2019/11/18 12:25:19,001e0610f05c,lightsense,hih6130,temperature,22865,17.57
2019/11/18 12:25:19,001e0610f05c,lightsense,hmc5883l,magnetic_field_x,-197,-179.091
2019/11/18 12:25:19,001e0610f05c,lightsense,hmc5883l,magnetic_field_y,-26,-23.636
2019/11/18 12:25:19,001e0610f05c,lightsense,hmc5883l,magnetic_field_z,-300,-306.122
2019/11/18 12:25:19,001e0610f05c,lightsense,ml8511,intensity,9816,47.971
2019/11/18 12:25:19,001e0610f05c,lightsense,mlx75305,intensity,705,2.545
2019/11/18 12:25:19,001e0610f05c,lightsense,tmp421,temperature,2048,8.0
2019/11/18 12:25:19,001e0610f05c,lightsense,tsl250rd,intensity,705,1.631
2019/11/18 12:25:19,001e0610f05c,lightsense,tsl260rd,intensity,2301,6.091
2019/11/18 12:25:19,001e0610f05c,metsense,bmp180,pressure,11414688,1033.6
2019/11/18 12:25:19,001e0610f05c,metsense,bmp180,temperature,21340,4.6
2019/11/18 12:25:19,001e0610f05c,metsense,hih4030,humidity,586,88.74
2019/11/18 12:25:19,001e0610f05c,metsense,htu21d,humidity,54466,97.88
2019/11/18 12:25:19,001e0610f05c,metsense,htu21d,temperature,19140,4.47
2019/11/18 12:25:19,001e0610f05c,metsense,metsense,id,0113d2141800,0113d2141800
2019/11/18 12:25:19,001e0610f05c,metsense,mma8452q,acceleration_x,880,53.711
2019/11/18 12:25:19,001e0610f05c,metsense,mma8452q,acceleration_y,49296,-991.211
2019/11/18 12:25:19,001e0610f05c,metsense,mma8452q,acceleration_z,80,4.883
2019/11/18 12:25:19,001e0610f05c,metsense,pr103j2,temperature,663,4.85
2019/11/18 12:25:19,001e0610f05c,metsense,spv1840lr5h_b,intensity,NULL,68.76
2019/11/18 12:25:19,001e0610f05c,metsense,tmp112,temperature,681,5.31
2019/11/18 12:25:19,001e0610f05c,metsense,tsl250rd,intensity,0,0.0
2019/11/18 12:25:19,001e0610f05c,metsense,tsys01,temperature,9239952,5.57
2019/11/18 12:25:23,001e061146cb,chemsense,at0,temperature,388.0,3.88
2019/11/18 12:25:23,001e061146cb,chemsense,at1,temperature,440.0,4.4
2019/11/18 12:25:23,001e061146cb,chemsense,at2,temperature,530.0,5.3
2019/11/18 12:25:23,001e061146cb,chemsense,at3,temperature,596.0,5.96
2019/11/18 12:25:23,001e061146cb,chemsense,chemsense,id,NULL,5410ec38a62b
2019/11/18 12:25:23,001e061146cb,chemsense,co,concentration,2388.0,-0.07193
2019/11/18 12:25:23,001e061146cb,chemsense,h2s,concentration,18994.0,0.30376
2019/11/18 12:25:23,001e061146cb,chemsense,lps25h,pressure,120470.0,1204.7
2019/11/18 12:25:23,001e061146cb,chemsense,lps25h,temperature,-5387.0,-53.87
2019/11/18 12:25:23,001e061146cb,chemsense,no2,concentration,-15.0,0.0
2019/11/18 12:25:23,001e061146cb,chemsense,o3,concentration,392.0,-0.00079
2019/11/18 12:25:23,001e061146cb,chemsense,oxidizing_gases,concentration,6405.0,-0.05102
2019/11/18 12:25:23,001e061146cb,chemsense,reducing_gases,concentration,2154.0,0.15421
2019/11/18 12:25:23,001e061146cb,chemsense,si1145,ir_intensity,224,NULL
2019/11/18 12:25:23,001e061146cb,chemsense,si1145,uv_intensity,0,NULL
2019/11/18 12:25:23,001e061146cb,chemsense,si1145,visible_light_intensity,255,NULL
